metrics,pearson,spearman,kendalltau
fluency_bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_P,0.03954805259639036,0.0631725944807506,0.04304572767145387
fluency_bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_R,0.2374930216525417,0.25699318791707954,0.1833636191719074
fluency_bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_F,0.13906512218583866,0.1816422059290026,0.12741146496542136
fluency_rouge-1-p_ref_hypo,-0.10139685227586573,-0.050708355598213586,-0.03722654547132074
fluency_rouge-1-r_ref_hypo,0.17559563500260736,0.20551759998992108,0.1483357186465139
fluency_rouge-1-f_ref_hypo,0.005696103679331171,0.06798505675829146,0.04741471703585326
fluency_rouge-2-p_ref_hypo,-0.020212068611307726,0.034402446778824675,0.02419256247238407
fluency_rouge-2-r_ref_hypo,0.08764257193387047,0.08302175905537505,0.06325644813475527
fluency_rouge-2-f_ref_hypo,0.0194349662514154,0.05071012246679466,0.037112456822433595
fluency_rouge-l-p_ref_hypo,-0.11006149262793653,-0.07061261050078133,-0.051157852746430164
fluency_rouge-l-r_ref_hypo,0.1395637255691012,0.17976811635265497,0.12827015823038737
fluency_rouge-l-f_ref_hypo,-0.012409541114934326,0.040578535017561264,0.027520515360738056
fluency_meteor_ref_hypo,0.07925753249533764,0.157402378038522,0.11020401807611015
fluency_bleu_ref_hypo,-0.06928701742059741,-0.1633377102992236,-0.11927052934489768
fluency_moverscore_default_ref_hypo,0.04996545121159848,0.04601860177307986,0.030832194150118838
fluency_unieval_fact_consistency_src_hypo,0.4112339457896797,0.44576277391305535,0.32443499320077146
fluency_unieval_summarization_coherence_src_hypo,0.48565058334814404,0.48611187066849953,0.3537478941447429
fluency_unieval_summarization_consistency_src_hypo,0.4553447065677124,0.4596574604481437,0.3379004551601083
fluency_unieval_summarization_fluency_src_hypo,0.4241875389095174,0.44266248823809656,0.3201194598482067
fluency_unieval_summarization_overall_src_hypo,0.5117866791243808,0.5157640092246608,0.3782725351501054
informativeness_gptscore_gpt2-large_src_hypo,0.672579151390665,0.603454109921784,0.4446354859931275
informativeness_bartscore_facebook/bart-large-cnn_src_hypo,0.6652997542724458,0.5922128240652028,0.4398601645445139
informativeness_bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_P,0.03178774368756431,0.04513848986209368,0.033065483363884665
informativeness_bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_R,0.33437369656004023,0.37048555718158305,0.2700468396976051
informativeness_bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_F,0.17695526390545813,0.24011590085073242,0.17253863456253168
informativeness_rouge-1-p_ref_hypo,-0.0760131922209632,-0.012771366114498924,-0.012405880928025265
informativeness_rouge-1-r_ref_hypo,0.27784686893583027,0.339003646030016,0.2515109350935684
informativeness_rouge-1-f_ref_hypo,0.05083852383429185,0.14636973445373164,0.10475745633466096
informativeness_rouge-2-p_ref_hypo,-0.0028244326413436587,0.11620039508814378,0.08628870262091563
informativeness_rouge-2-r_ref_hypo,0.14420078345086207,0.1847783461446197,0.14141309214437542
informativeness_rouge-2-f_ref_hypo,0.04620183556800099,0.13646337921616836,0.1023170119175138
informativeness_rouge-l-p_ref_hypo,-0.0845256288435117,-0.017904095444114983,-0.01531840552011943
informativeness_rouge-l-r_ref_hypo,0.23566302326031208,0.31831070754839963,0.23534074076095127
informativeness_rouge-l-f_ref_hypo,0.03137727110039091,0.12921930204732068,0.09201635790669735
informativeness_meteor_ref_hypo,0.16166589436324968,0.2871065383174999,0.20821954917184157
informativeness_bleu_ref_hypo,-0.05749692272975048,-0.27295250116176323,-0.20397888346910117
informativeness_moverscore_default_ref_hypo,0.09021300793544375,0.13262932571274197,0.0939754836386825
informativeness_unieval_fact_consistency_src_hypo,0.3954622997708705,0.3705618475639995,0.2648132803322054
informativeness_unieval_summarization_coherence_src_hypo,0.4008420754073883,0.38686057381985545,0.282033378889327
informativeness_unieval_summarization_consistency_src_hypo,0.4405948435168338,0.40414005985822077,0.2928622643965365
informativeness_unieval_summarization_fluency_src_hypo,0.226827208500841,0.23679811147857924,0.17075974064738603
informativeness_unieval_summarization_overall_src_hypo,0.3991796400176782,0.3827218817692543,0.27740276415127746
relevance_gptscore_gpt2-large_src_hypo,0.6655038658918836,0.5697625031983244,0.42239097059337144
relevance_bartscore_facebook/bart-large-cnn_src_hypo,0.6646507743898611,0.5568203466864746,0.41129175241890653
relevance_bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_P,0.05284196768025422,0.032746590995648334,0.021602096775959728
relevance_bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_R,0.3133925011102909,0.32842648077142966,0.23577319483981285
relevance_bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_F,0.18193653303719715,0.21111909686119482,0.1488293191398375
relevance_rouge-1-p_ref_hypo,-0.06285392021362518,-0.04234742250335465,-0.03589504132687444
relevance_rouge-1-r_ref_hypo,0.24327141502429847,0.30016052370476554,0.22021818335450488
relevance_rouge-1-f_ref_hypo,0.05805754328777025,0.11407134798207703,0.08031196271731908
relevance_rouge-2-p_ref_hypo,0.018624495028885676,0.10029909911743551,0.0744462363659473
relevance_rouge-2-r_ref_hypo,0.1157075276482652,0.15331005993316155,0.11903709485282478
relevance_rouge-2-f_ref_hypo,0.055795754462203875,0.12021228652615741,0.09098037165563337
relevance_rouge-l-p_ref_hypo,-0.07317779267463709,-0.0574176054571163,-0.047200145897544565
relevance_rouge-l-r_ref_hypo,0.19637114998815747,0.2709369058636301,0.19827655573976496
relevance_rouge-l-f_ref_hypo,0.03502875263999993,0.08783837605873421,0.06040172070688846
relevance_meteor_ref_hypo,0.14670711184032853,0.24746000843291907,0.1764184614931481
relevance_bleu_ref_hypo,-0.03722509151559849,-0.2425426748654264,-0.18076785720186891
relevance_moverscore_default_ref_hypo,0.10165834288915282,0.09873190639126392,0.06800743816463471
relevance_unieval_fact_consistency_src_hypo,0.4291084636491434,0.3782004055686263,0.2762269242388496
relevance_unieval_summarization_coherence_src_hypo,0.42546961663686433,0.4079639043980066,0.2961373638588327
relevance_unieval_summarization_consistency_src_hypo,0.46233328036760396,0.4132732070488364,0.30202773841633385
relevance_unieval_summarization_fluency_src_hypo,0.21124451620514195,0.2404445790754111,0.17574361320638984
relevance_unieval_summarization_overall_src_hypo,0.41068687396038445,0.3868797043508395,0.2839915088828283
