metrics,pearson,spearman,kendalltau
quality_bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_R,0.1421014264851768,0.14162570037191088,0.10353521952140614
quality_bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_F,0.22515779046350914,0.20187444381419042,0.14833717821643688
quality_rouge-1-p_ref_hypo,0.19430147806354855,0.1862121461090907,0.1420876040743885
quality_rouge-1-r_ref_hypo,0.024676839104705757,0.014402825787340045,0.009769296702775708
quality_rouge-1-f_ref_hypo,0.1131094090426033,0.09509326291605391,0.07013267988966992
quality_rouge-2-p_ref_hypo,0.18758046548836863,0.16841665642296874,0.1262278354483066
quality_rouge-2-r_ref_hypo,0.103430938811566,0.07641601376744342,0.05678046169628435
quality_rouge-2-f_ref_hypo,0.14561581648975833,0.1191524652225405,0.08777380547842475
quality_rouge-l-p_ref_hypo,0.1901390589016107,0.16451750466142423,0.1251250893598834
quality_rouge-l-r_ref_hypo,0.060355945487301374,0.04567508523477228,0.03344383740460935
quality_rouge-l-f_ref_hypo,0.1292767267551035,0.10652668036212626,0.07807706931135788
quality_meteor_ref_hypo,0.07440751199612261,0.058761204152026444,0.043141704660328906
quality_bleu_ref_hypo,0.0431979965369435,0.1579980702420894,0.1173635481884907
quality_moverscore_default_ref_hypo,0.18304001236080714,0.15249778024335073,0.11421497745100163
quality_unieval_fact_consistency_src_hypo,0.3049027960946293,0.2747868362297755,0.20950900281234244
quality_unieval_summarization_coherence_src_hypo,0.4012451336956623,0.32229927050712237,0.23862363483082344
quality_unieval_summarization_consistency_src_hypo,0.39304780866539285,0.3286009682153027,0.2446502873505332
quality_unieval_summarization_fluency_src_hypo,0.35142061072590525,0.33769890196366914,0.25330653400158065
quality_unieval_summarization_overall_src_hypo,0.42861480435451305,0.3469269811793481,0.2607142494933826
